Trace
Swept SA
A.13.07,N9020A
43840.7,-75.1725616455078
43841.925,-74.646598815918
43843.15,-74.4116363525391
43844.375,-74.3932418823242
43845.6,-74.4417495727539
43846.825,-74.7001342773438
43848.05,-75.1199111938477
43849.275,-75.6090850830078
43850.5,-76.0631484985352
43851.725,-76.394287109375
43852.95,-76.6033401489258
43854.175,-76.7346267700195
43855.4,-76.8608932495117
43856.625,-77.0582427978516
43857.85,-77.376838684082
43859.075,-77.7773742675781
43860.3,-78.1185455322266
43861.525,-78.1545104980469
43862.75,-76.7580718994141
43863.975,-75.5422515869141
43865.2,-74.2285919189453
43866.425,-72.9617614746094
43867.65,-71.8588256835938
43868.875,-70.9749755859375
43870.1,-70.3545227050781
43871.325,-70.0058364868164
43872.55,-69.9180374145508
43873.775,-69.9205474853516
43875,-70.0593643188477
43876.225,-70.3520355224609
43877.45,-70.714111328125
43878.675,-71.0427398681641
43879.9,-71.255973815918
43881.125,-71.2576522827148
43882.35,-71.1180114746094
43883.575,-70.9859008789063
43884.8,-70.9516220092773
43886.025,-70.9566421508789
43887.25,-71.1272277832031
43888.475,-71.5971755981445
43889.7,-72.5077972412109
43890.925,-74.05810546875
43892.15,-76.7824325561523
43893.375,-80.0377426147461
43894.6,-82.1784057617188
43895.825,-82.1784057617188
43897.05,-79.6648101806641
43898.275,-78.4055099487305
43899.5,-77.3761596679688
43900.725,-76.5767593383789
43901.95,-75.9889221191406
43903.175,-75.5750122070313
43904.4,-75.321647644043
43905.625,-75.2313461303711
43906.85,-75.2313461303711
43908.075,-75.3484191894531
43909.3,-75.7481231689453
43910.525,-76.4889984130859
43911.75,-77.5392608642578
43912.975,-78.5360107421875
43914.2,-78.362922668457
43915.425,-78.3629302978516
43916.65,-76.2398376464844
43917.875,-75.189582824707
43919.1,-74.3742980957031
43920.325,-73.8575286865234
43921.55,-73.6810989379883
43922.775,-73.6811065673828
43924,-73.8466720581055
43925.225,-74.3174591064453
43926.45,-75.0315704345703
43927.675,-75.8819885253906
43928.9,-76.7273864746094
43930.125,-77.3562088012695
43931.35,-77.3879852294922
43932.575,-77.3879928588867
43933.8,-75.8861923217773
43935.025,-74.8668746948242
43936.25,-73.8391952514648
43937.475,-72.8767395019531
43938.7,-72.0556030273438
43939.925,-71.4142456054688
43941.15,-70.998664855957
43942.375,-70.8339385986328
43943.6,-70.8331069946289
43944.825,-70.955192565918
43946.05,-71.4008941650391
43947.275,-72.2153472900391
43948.5,-73.46044921875
43949.725,-75.1027374267578
43950.95,-76.9340057373047
43952.175,-78.2936630249023
43953.4,-78.465087890625
43954.625,-78.4650955200195
43955.85,-76.4791412353516
43957.075,-75.185546875
43958.3,-73.8702239990234
43959.525,-72.609245300293
43960.75,-71.4954376220703
43961.975,-70.5773010253906
43963.2,-69.9024963378906
43964.425,-69.4835662841797
43965.65,-69.3246994018555
43966.875,-69.3213577270508
43968.1,-69.4016342163086
43969.325,-69.6608581542969
43970.55,-70.0212631225586
43971.775,-70.4025726318359
43973,-70.7495956420898
43974.225,-71.0456161499023
43975.45,-71.3290939331055
43976.675,-71.6552124023438
43977.9,-72.0850219726563
43979.125,-72.6753768920898
43980.35,-73.482307434082
43981.575,-74.5217056274414
43982.8,-75.7249908447266
43984.025,-76.8722534179688
43985.25,-77.6089477539063
43986.475,-77.4174652099609
43987.7,-76.8496932983398
43988.925,-76.8497009277344
43990.15,-75.85546875
43991.375,-75.7492752075195
43992.6,-75.7584762573242
43993.825,-76.1038284301758
43995.05,-76.9801712036133
43996.275,-78.2729263305664
43997.5,-79.0748443603516
43998.725,-79.0748519897461
43999.95,-76.6749725341797
44001.175,-75.193244934082
44002.4,-73.8503189086914
44003.625,-72.7381896972656
44004.85,-71.925407409668
44006.075,-71.4370803833008
44007.3,-71.2940902709961
44008.525,-71.295768737793
44009.75,-71.5073318481445
44010.975,-72.06591796875
44012.2,-72.9614868164063
44013.425,-74.1329956054688
44014.65,-75.4483337402344
44015.875,-76.6114883422852
44017.1,-77.3791198730469
44018.325,-77.3373107910156
44019.55,-76.7946243286133
44020.775,-76.7946319580078
44022,-75.3973541259766
44023.225,-74.7367630004883
44024.45,-74.1673202514648
44025.675,-73.6932067871094
44026.9,-73.317756652832
44028.125,-73.0326232910156
44029.35,-72.8436431884766
44030.575,-72.7591934204102
44031.8,-72.7558517456055
44033.025,-72.7901458740234
44034.25,-72.9364852905273
44035.475,-73.1789855957031
44036.7,-73.481689453125
44037.925,-73.7818908691406
44039.15,-74.0335845947266
44040.375,-74.2008285522461
44041.6,-74.2802734375
44042.825,-74.2886428833008
44044.05,-74.2861404418945
44045.275,-74.2961730957031
44046.5,-74.3614044189453
44047.725,-74.515266418457
44048.95,-74.7786712646484
44050.175,-75.1482772827148
44051.4,-75.6132049560547
44052.625,-76.134162902832
44053.85,-76.6710052490234
44055.075,-77.1769027709961
44056.3,-77.6309585571289
44057.525,-78.014778137207
44058.75,-78.3300323486328
44059.975,-78.5507888793945
44061.2,-78.5357437133789
44062.425,-78.2154846191406
44063.65,-77.6962127685547
44064.875,-77.6962203979492
44066.1,-76.2863998413086
44067.325,-75.5279769897461
44068.55,-74.8113632202148
44069.775,-74.1633148193359
44071,-73.6072540283203
44072.225,-73.1431655883789
44073.45,-72.7819366455078
44074.675,-72.5227203369141
44075.9,-72.3780670166016
44077.125,-72.3529815673828
44078.35,-72.3663635253906
44079.575,-72.513542175293
44080.8,-72.86474609375
44082.025,-73.4726638793945
44083.25,-74.3966674804688
44084.475,-75.5982818603516
44085.7,-76.8801727294922
44086.925,-77.6561660766602
44088.15,-77.1377258300781
44089.375,-77.1377334594727
44090.6,-75.3884201049805
44091.825,-74.6141052246094
44093.05,-74.0413208007813
44094.275,-73.6934661865234
44095.5,-73.5722274780273
44096.725,-73.5713958740234
44097.95,-73.6424713134766
44099.175,-73.8540344238281
44100.4,-74.1584167480469
44101.625,-74.5096206665039
44102.85,-74.8708648681641
44104.075,-75.217887878418
44105.3,-75.5414962768555
44106.525,-75.8316650390625
44107.75,-76.0841979980469
44108.975,-76.2790374755859
44110.2,-76.3902587890625
44111.425,-76.3242034912109
44112.65,-76.1971054077148
44113.875,-76.0917510986328
44115.1,-76.0750274658203
44116.325,-76.0917587280273
44117.55,-76.2707061767578
44118.775,-76.6829605102539
44120,-77.3201446533203
44121.225,-77.9740524291992
44122.45,-78.1379470825195
44123.675,-78.1379547119141
44124.9,-76.6821441650391
44126.125,-75.8860931396484
44127.35,-75.3066101074219
44128.575,-75.0942230224609
44129.8,-75.0950622558594
44131.025,-75.4044647216797
44132.25,-76.4212799072266
44133.475,-78.1112365722656
44134.7,-79.6799392700195
44135.925,-79.9090576171875
44137.15,-77.96240234375
44138.375,-76.8201675415039
44139.6,-75.9522018432617
44140.825,-75.497314453125
44142.05,-75.4596939086914
44143.275,-75.5667343139648
44144.5,-76.2800064086914
44145.725,-77.8211212158203
44146.95,-80.7135238647461
44148.175,-85.6989212036133
44149.4,-88.5762710571289
44150.625,-89.1691360473633
44151.85,-87.3955688476563
44153.075,-85.5032653808594
44154.3,-83.1878509521484
44155.525,-80.7026824951172
44156.75,-78.3153533935547
44157.975,-76.1512908935547
44159.2,-74.3066482543945
44160.425,-72.7872848510742
44161.65,-71.6107635498047
44162.875,-70.7436370849609
44164.1,-70.168342590332
44165.325,-69.8422317504883
44166.55,-69.733528137207
44167.775,-69.7335357666016
44169,-69.8029403686523
44170.225,-70.0086517333984
44171.45,-70.3088455200195
44172.675,-70.6508560180664
44173.9,-70.9903564453125
44175.125,-71.2713241577148
44176.35,-71.4586334228516
44177.575,-71.5205154418945
44178.8,-71.4402465820313
44180.025,-71.33740234375
44181.25,-71.2487716674805
44182.475,-71.2044525146484
44183.7,-71.2019500732422
44184.925,-71.2236938476563
44186.15,-71.3173522949219
44187.375,-71.4879455566406
44188.6,-71.7337875366211
44189.825,-72.0498733520508
44191.05,-72.4412231445313
44192.275,-72.9145126342773
44193.5,-73.4998474121094
44194.725,-74.229850769043
44195.95,-75.1329498291016
44197.175,-76.14892578125
44198.4,-77.0553665161133
44199.625,-77.1205978393555
44200.85,-76.2818984985352
44202.075,-76.2819061279297
44203.3,-73.9940795898438
44204.525,-72.9262619018555
44205.75,-72.0700073242188
44206.975,-71.4896926879883
44208.2,-71.2497100830078
44209.425,-71.2463684082031
44210.65,-71.4027404785156
44211.875,-72.0114974975586
44213.1,-73.1687927246094
44214.325,-75.0084228515625
44215.55,-77.7570037841797
44216.775,-81.1770401000977
44218,-83.8035354614258
44219.225,-84.4532623291016
44220.45,-83.7098846435547
44221.675,-83.7098922729492
44222.9,-81.0892639160156
44224.125,-79.4511642456055
44225.35,-77.7963409423828
44226.575,-76.215934753418
44227.8,-74.7927398681641
44229.025,-73.5535049438477
44230.25,-72.5316772460938
44231.475,-71.7289352416992
44232.7,-71.1594924926758
44233.925,-70.8258590698242
44235.15,-70.7363891601563
44236.375,-70.7397384643555
44237.6,-70.9128341674805
44238.825,-71.3627090454102
44240.05,-72.1303405761719
44241.275,-73.2650604248047
44242.5,-74.8772506713867
44243.725,-77.0814666748047
44244.95,-79.6795272827148
44246.175,-81.6587982177734
44247.4,-81.9531478881836
44248.625,-81.9531478881836
44249.85,-80.6261138916016
44251.075,-79.890266418457
44252.3,-79.0582580566406
44253.525,-78.0531616210938
44254.75,-76.9293212890625
44255.975,-75.763671875
44257.2,-74.6548767089844
44258.425,-73.6639938354492
44259.65,-72.8336563110352
44260.875,-72.1563415527344
44262.1,-71.6370697021484
44263.325,-71.2699890136719
44264.55,-71.0718154907227
44265.775,-71.0458984375
44267,-71.0734939575195
44268.225,-71.3193435668945
44269.45,-71.867057800293
44270.675,-72.7793502807617
44271.9,-74.143180847168
44273.125,-76.0053939819336
44274.35,-78.2756652832031
44275.575,-80.6069793701172
44276.8,-82.4992980957031
44278.025,-84.0721817016602
44279.25,-86.003791809082
44280.475,-88.2481460571289
44281.7,-88.7481918334961
44282.925,-88.7490386962891
44284.15,-84.3790893554688
44285.375,-82.2585067749023
44286.6,-80.5351104736328
44287.825,-79.2850036621094
44289.05,-78.5809326171875
44290.275,-78.4371109008789
44291.5,-78.4730758666992
44292.725,-79.0458755493164
44293.95,-80.4590454101563
44295.175,-83.0236587524414
44296.4,-85.9829559326172
44297.625,-88.0307998657227
44298.85,-87.1854095458984
44300.075,-87.1862564086914
44301.3,-83.6918029785156
44302.525,-81.5937957763672
44303.75,-79.5467987060547
44304.975,-77.6728897094727
44306.2,-76.0924835205078
44307.425,-74.8574295043945
44308.65,-74.0279312133789
44309.875,-73.6282348632813
44311.1,-73.5947875976563
44312.325,-73.6792526245117
44313.55,-74.1558837890625
44314.775,-74.9569625854492
44316,-75.8550415039063
44317.225,-76.5499267578125
44318.45,-76.9697036743164
44319.675,-77.1779174804688
44320.9,-77.3267669677734
44322.125,-77.4931716918945
44323.35,-77.515754699707
44324.575,-77.1361236572266
44325.8,-76.4905853271484
44327.025,-76.490592956543
44328.25,-74.8892822265625
44329.475,-74.1434020996094
44330.7,-73.5254592895508
44331.925,-73.0513458251953
44333.15,-72.7218856811523
44334.375,-72.5103378295898
44335.6,-72.3882598876953
44336.825,-72.3180236816406
44338.05,-72.274543762207
44339.275,-72.2461166381836
44340.5,-72.2394332885742
44341.725,-72.2427825927734
44342.95,-72.2845993041992
44344.175,-72.4083557128906
44345.4,-72.6600570678711
44346.625,-73.0932083129883
44347.85,-73.7897644042969
44349.075,-74.8684616088867
44350.3,-76.6035690307617
44351.525,-79.7685699462891
44352.75,-82.7604751586914
44353.975,-83.2814331054688
44355.2,-80.0997161865234
44356.425,-78.1421890258789
44357.65,-76.4179611206055
44358.875,-75.0474472045898
44360.1,-74.1167678833008
44361.325,-73.6610412597656
44362.55,-73.6200714111328
44363.775,-73.7137298583984
44365,-74.2438812255859
44366.225,-75.0432891845703
44367.45,-75.359375
44368.675,-75.3593826293945
44369.9,-73.4219207763672
44371.125,-72.1868667602539
44372.35,-71.0220565795898
44373.575,-69.9960479736328
44374.8,-69.1665496826172
44376.025,-68.5402450561523
44377.25,-68.1188049316406
44378.475,-67.8830032348633
44379.7,-67.8144454956055
44380.925,-67.8144454956055
44382.15,-67.8805084228516
44383.375,-68.0427398681641
44384.6,-68.2601547241211
44385.825,-68.4909439086914
44387.05,-68.7033462524414
44388.275,-68.8747711181641
44389.5,-69.003547668457
44390.725,-69.1089096069336
44391.95,-69.2192916870117
44393.175,-69.3664703369141
44394.4,-69.5855560302734
44395.625,-69.8957901000977
44396.85,-70.3030242919922
44398.075,-70.7888565063477
44399.3,-71.3181686401367
44400.525,-71.8265838623047
44401.75,-72.2580642700195
44402.975,-72.5741500854492
44404.2,-72.7698211669922
44405.425,-72.8626480102539
44406.65,-72.895263671875
44407.875,-72.9136657714844
44409.1,-72.9638366699219
44410.325,-73.0951232910156
44411.55,-73.353515625
44412.775,-73.7649307250977
44414,-74.3151473999023
44415.225,-74.9096908569336
44416.45,-75.3712692260742
44417.675,-75.2609024047852
44418.9,-74.7282485961914
44420.125,-74.7282485961914
44421.35,-73.2732772827148
44422.575,-72.5483016967773
44423.8,-71.9019317626953
44425.025,-71.3525543212891
44426.25,-70.9227523803711
44427.475,-70.6150436401367
44428.7,-70.4411163330078
44429.925,-70.3968048095703
44431.15,-70.3993148803711
44432.375,-70.489631652832
44433.6,-70.7087173461914
44434.825,-71.0431976318359
44436.05,-71.483039855957
44437.275,-72.0106887817383
44438.5,-72.6127471923828
44439.725,-73.2708435058594
44440.95,-73.9874649047852
44442.175,-74.7584381103516
44443.4,-75.6063461303711
44444.625,-76.5520858764648
44445.85,-77.6558685302734
44447.075,-78.9804077148438
44448.3,-80.6143341064453
44449.525,-82.5509643554688
44450.75,-84.534423828125
44451.975,-85.7469100952148
44453.2,-85.561279296875
44454.425,-85.561279296875
44455.65,-84.1456069946289
44456.875,-83.7208251953125
44458.1,-83.6631317138672
44459.325,-83.7668304443359
44460.55,-84.5821228027344
44461.775,-86.516242980957
44463,-88.2939987182617
44464.225,-88.4888381958008
44465.45,-84.8095855712891
44466.675,-82.7926864624023
44467.9,-81.1019058227539
44469.125,-79.8593292236328
44470.35,-79.177001953125
44471.575,-79.0774993896484
44472.8,-79.1619567871094
44474.025,-80.0023345947266
44475.25,-81.7474822998047
44476.475,-83.2626647949219
44477.7,-81.9991836547852
44478.925,-82.0000228881836
44480.15,-78.6577606201172
44481.375,-77.2328872680664
44482.6,-76.1767807006836
44483.825,-75.5337524414063
44485.05,-75.3180160522461
44486.275,-75.3180236816406
44487.5,-75.4601821899414
44488.725,-75.7846298217773
44489.95,-75.8322982788086
44491.175,-75.3849334716797
44492.4,-74.7778625488281
44493.625,-74.1891860961914
44494.85,-73.7685852050781
44496.075,-73.6113891601563
44497.3,-73.6113891601563
44498.525,-73.792854309082
44499.75,-74.3806991577148
44500.975,-75.4343109130859
44502.2,-77.0381317138672
44503.425,-79.1461868286133
44504.65,-81.4223098754883
44505.875,-83.0938720703125
44507.1,-83.82470703125
44508.325,-83.6474380493164
44509.55,-83.2820281982422
44510.775,-82.8965454101563
44512,-82.4968490600586
44513.225,-82.4968566894531
44514.45,-81.5034637451172
44515.675,-80.8495635986328
44516.9,-80.1120452880859
44518.125,-79.3460922241211
44519.35,-78.6252975463867
44520.575,-78.003173828125
44521.8,-77.5307312011719
44523.025,-77.2313766479492
44524.25,-77.1218414306641
44525.475,-77.1210098266602
44526.7,-77.2104873657227
44527.925,-77.5173721313477
44529.15,-78.0935134887695
44530.375,-79.0216979980469
44531.6,-80.4239959716797
44532.825,-82.1549301147461
44534.05,-83.5940246582031
44535.275,-83.807258605957
44536.5,-81.9350204467773
44537.725,-80.7534866333008
44538.95,-79.7876815795898
44540.175,-79.1362915039063
44541.4,-78.7951278686523
44542.625,-78.6513061523438
44543.85,-78.4890899658203
44545.075,-78.1069564819336
44546.3,-77.4940338134766
44547.525,-76.7213897705078
44548.75,-75.9136352539063
44549.975,-75.1593933105469
44551.2,-74.5238876342773
44552.425,-74.0188293457031
44553.65,-73.6475677490234
44554.875,-73.3916931152344
44556.1,-73.2336578369141
44557.325,-73.1558990478516
44558.55,-73.1475372314453
44559.775,-73.16259765625
44561,-73.2713012695313
44562.225,-73.5188217163086
44563.45,-73.9653549194336
44564.675,-74.680305480957
44565.9,-75.7389297485352
44567.125,-77.1378936767578
44568.35,-78.6388626098633
44569.575,-79.5260696411133
44570.8,-78.9064559936523
44572.025,-78.9064636230469
44573.25,-76.7582855224609
44574.475,-75.6494903564453
44575.7,-74.6318511962891
44576.925,-73.7287673950195
44578.15,-72.9611434936523
44579.375,-72.3273086547852
44580.6,-71.8322906494141
44581.825,-71.4702224731445
44583.05,-71.2352523803711
44584.275,-71.1056518554688
44585.5,-71.0563201904297
44586.725,-71.0538177490234
44587.95,-71.058837890625
44589.175,-71.0847625732422
44590.4,-71.1173782348633
44591.625,-71.1508331298828
44592.85,-71.1901397705078
44594.075,-71.2394790649414
44595.3,-71.299690246582
44596.525,-71.3624114990234
44597.75,-71.4109115600586
44598.975,-71.3992080688477
44600.2,-71.3080673217773
44601.425,-71.1425094604492
44602.65,-70.8958358764648
44603.875,-70.5697250366211
44605.1,-70.1884231567383
44606.325,-69.7912368774414
44607.55,-69.4425506591797
44608.775,-69.2008895874023
44610,-69.1306610107422
44611.225,-69.1365127563477
44612.45,-69.3229904174805
44613.675,-69.8372573852539
44614.9,-70.7863388061523
44616.125,-72.2680816650391
44617.35,-74.3100738525391
44618.575,-76.4649505615234
44619.8,-77.4851150512695
44621.025,-77.4851150512695
44622.25,-75.7224273681641
44623.475,-74.7716751098633
44624.7,-74.0333251953125
44625.925,-73.6060333251953
44627.15,-73.537467956543
44628.375,-73.5909881591797
44629.6,-74.0977249145508
44630.825,-75.2433166503906
44632.05,-76.779411315918
44633.275,-77.9534378051758
44634.5,-77.1021957397461
44635.725,-77.1021957397461
44636.95,-74.7675476074219
44638.175,-73.8251571655273
44639.4,-73.2239456176758
44640.625,-73.0149002075195
44641.85,-73.0149002075195
44643.075,-73.2130889892578
44644.3,-73.7607955932617
44645.525,-74.4724044799805
44646.75,-75.0042266845703
44647.975,-74.7475204467773
44649.2,-74.1003112792969
44650.425,-74.1003189086914
44651.65,-72.5675735473633
44652.875,-71.8952789306641
44654.1,-71.3643035888672
44655.325,-70.9871826171875
44656.55,-70.7614135742188
44657.775,-70.6510391235352
44659,-70.6092376708984
44660.225,-70.5824813842773
44661.45,-70.5231170654297
44662.675,-70.4068908691406
44663.9,-70.2404937744141
44665.125,-70.0389785766602
44666.35,-69.8290939331055
44667.575,-69.6367721557617
44668.8,-69.4862670898438
44670.025,-69.3967971801758
44671.25,-69.3809127807617
44672.475,-69.3884429931641
44673.7,-69.4829406738281
44674.925,-69.7011871337891
44676.15,-70.0674514770508
44677.375,-70.589241027832
44678.6,-71.2665634155273
44679.825,-72.0525894165039
44681.05,-72.855339050293
44682.275,-73.5335006713867
44683.5,-74.0000991821289
44684.725,-74.2216949462891
44685.95,-74.2242050170898
44687.175,-74.2016372680664
44688.4,-74.2033157348633
44689.625,-74.279411315918
44690.85,-74.5185699462891
44692.075,-74.9609222412109
44693.3,-75.6315536499023
44694.525,-76.5137405395508
44695.75,-77.548957824707
44696.975,-78.5532302856445
44698.2,-79.2740325927734
44699.425,-79.5173721313477
44700.65,-79.240592956543
44701.875,-78.9404067993164
44703.1,-78.7673187255859
44704.325,-78.750602722168
44705.55,-78.7974319458008
44706.775,-79.0340805053711
44708,-79.3509979248047
44709.225,-79.3008346557617
44710.45,-78.7974472045898
44711.675,-78.7974548339844
44712.9,-77.4495162963867
44714.125,-76.9360961914063
44715.35,-76.7136688232422
44716.575,-76.7111663818359
44717.8,-76.9126968383789
44719.025,-77.6794891357422
44720.25,-79.05419921875
44721.475,-79.812629699707
44722.7,-78.5315856933594
44723.925,-78.5324249267578
44725.15,-75.0505218505859
44726.375,-73.4701156616211
44727.6,-72.2108154296875
44728.825,-71.3286285400391
44730.05,-70.8712387084961
44731.275,-70.8076934814453
44732.5,-70.8595428466797
44733.725,-71.3119277954102
44734.95,-72.2493057250977
44736.175,-73.6708374023438
44737.4,-75.5681686401367
44738.625,-77.7556610107422
44739.85,-79.9590377807617
44741.075,-81.7426452636719
44742.3,-82.9333877563477
44743.525,-83.5714111328125
44744.75,-83.7286224365234
44745.975,-83.5463333129883
44747.2,-83.3573608398438
44748.425,-83.175910949707
44749.65,-82.9384384155273
44750.875,-82.5111465454102
44752.1,-81.8263092041016
44753.325,-81.8263092041016
44754.55,-80.0176239013672
44755.775,-79.1680603027344
44757,-78.5434265136719
44758.225,-78.2474136352539
44759.45,-78.2365493774414
44760.675,-78.3820571899414
44761.9,-79.0200729370117
44763.125,-80.1531219482422
44764.35,-81.5311737060547
44765.575,-82.4919662475586
44766.8,-82.8297958374023
44768.025,-82.7829742431641
44769.25,-82.7913360595703
44770.475,-83.0279846191406
44771.7,-83.4419097900391
44772.925,-83.5957717895508
44774.15,-81.841438293457
44775.375,-80.458381652832
44776.6,-79.158935546875
44777.825,-78.1137008666992
44779.05,-77.4572906494141
44780.275,-77.2524261474609
44781.5,-77.2541046142578
44782.725,-77.5576477050781
44783.95,-78.4172592163086
44785.175,-79.8555221557617
44786.4,-81.8013534545898
44787.625,-83.4277572631836
44788.85,-83.3140335083008
44790.075,-83.3140411376953
44791.3,-80.3179626464844
44792.525,-78.6781845092773
44793.75,-77.1997985839844
44794.975,-75.971435546875
44796.2,-75.0725326538086
44797.425,-74.5356979370117
44798.65,-74.3918762207031
44799.875,-74.3969039916992
44801.1,-74.6720123291016
44802.325,-75.3652267456055
44803.55,-76.4506072998047
44804.775,-77.7567520141602
44806,-78.9600372314453
44807.225,-79.7050933837891
44808.45,-79.44921875
44809.675,-79.4492263793945
44810.9,-78.0427474975586
44812.125,-77.3269729614258
44813.35,-76.7483291625977
44814.575,-76.3411102294922
44815.8,-76.1061401367188
44817.025,-76.0166778564453
44818.25,-76.0124969482422
44819.475,-76.0375900268555
44820.7,-76.1554946899414
44821.925,-76.3913116455078
44823.15,-76.7583999633789
44824.375,-77.193229675293
44825.6,-77.3220062255859
44826.825,-77.3220138549805
44828.05,-75.5208511352539
44829.275,-74.1804428100586
44830.5,-72.7923583984375
44831.725,-71.4494400024414
44832.95,-70.2269287109375
44834.175,-69.1524200439453
44835.4,-68.2568588256836
44836.625,-67.5461044311523
44837.85,-67.0435562133789
44839.075,-66.758415222168
44840.3,-66.697380065918
44841.525,-66.708251953125
44842.75,-66.9114532470703
44843.975,-67.3855819702148
44845.2,-68.1515350341797
44846.425,-69.2051467895508
44847.65,-70.5455703735352
44848.875,-72.087516784668
44850.1,-73.6821441650391
44851.325,-75.1262588500977
44852.55,-76.2760314941406
44853.775,-77.0946731567383
44855,-77.6825180053711
44856.225,-78.1399230957031
44857.45,-78.5655517578125
44858.675,-79.0304794311523
44859.9,-79.5798645019531
44861.125,-80.1744003295898
44862.35,-80.680305480957
44863.575,-80.5481948852539
44864.8,-79.7245407104492
44866.025,-79.7245483398438
44867.25,-77.2168045043945
44868.475,-75.8772277832031
44869.7,-74.6697692871094
44870.925,-73.6705169677734
44872.15,-72.9539031982422
44873.375,-72.5650787353516
44874.6,-72.5090637207031
44875.825,-72.5533828735352
44877.05,-72.9723205566406
44878.275,-73.8954849243164
44879.5,-75.4633560180664
44880.725,-77.8097229003906
44881.95,-80.8392562866211
44883.175,-82.1872100830078
44884.4,-80.9947967529297
44885.625,-80.9956359863281
44886.85,-77.956916809082
44888.075,-76.613151550293
44889.3,-75.5453414916992
44890.525,-74.7994613647461
44891.75,-74.39892578125
44892.975,-74.304443359375
44894.2,-74.3119735717773
44895.425,-74.4599838256836
44896.65,-74.7376022338867
44897.875,-75.0152206420898
44899.1,-75.2309646606445
44900.325,-75.4141006469727
44901.55,-75.6407089233398
44902.775,-76.0061340332031
44904,-76.5973281860352
44905.225,-77.4435577392578
44906.45,-78.4561996459961
44907.675,-79.3977584838867
44908.9,-79.9580078125
44910.125,-79.5934371948242
44911.35,-78.9495697021484
44912.575,-78.949577331543
44913.8,-77.5021286010742
44915.025,-76.9201431274414
44916.25,-76.5405120849609
44917.475,-76.4259567260742
44918.7,-76.4301452636719
44919.925,-76.6659545898438
44921.15,-77.3407669067383
44922.375,-78.4938888549805
44923.6,-79.7339706420898
44924.825,-80.0291519165039
44926.05,-78.9379196166992
44927.275,-78.9387588500977
44928.5,-76.1333312988281
44929.725,-74.8606491088867
44930.95,-73.8379898071289
44932.175,-73.1079940795898
44933.4,-72.7225112915039
44934.625,-72.6681671142578
44935.85,-72.7216873168945
44937.075,-73.1715621948242
44938.3,-74.195068359375
44939.525,-76.0740051269531
44940.75,-81.2216262817383
44941.975,-89.7466278076172
44943.2,-86.178596496582
44944.425,-83.4743423461914
44945.65,-81.075309753418
44946.875,-79.1010589599609
44948.1,-77.6143112182617
44949.325,-76.6259307861328
44950.55,-76.1760635375977
44951.775,-76.150146484375
44953,-76.3157196044922
44954.225,-77.1151275634766
44955.45,-78.5533828735352
44956.675,-79.855339050293
44957.9,-80.0878067016602
44959.125,-80.0878143310547
44960.35,-78.7641220092773
44961.575,-78.4070739746094
44962.8,-78.3778076171875
44964.025,-78.4940490722656
44965.25,-79.1362457275391
44966.475,-80.403923034668
44967.7,-82.3037643432617
44968.925,-84.6049728393555
44970.15,-86.8493270874023
44971.375,-88.2633361816406
44972.6,-87.3602447509766
44973.825,-87.3610916137695
44975.05,-83.6049118041992
44976.275,-81.6164398193359
44977.5,-79.8336791992188
44978.725,-78.3260269165039
44979.95,-77.1561965942383
44981.175,-76.3216781616211
44982.4,-75.8241500854492
44983.625,-75.6351699829102
44984.85,-75.6326675415039
44986.075,-75.7296752929688
44987.3,-76.0733489990234
44988.525,-76.6302642822266
44989.75,-77.378662109375
44990.975,-78.2742309570313
44992.2,-79.25341796875
44993.425,-80.1439666748047
44994.65,-80.6716156005859
44995.875,-80.6833267211914
44997.1,-79.4298706054688
44998.325,-78.5502014160156
44999.55,-77.7399368286133
45000.775,-77.1027603149414
45002,-76.7206268310547
45003.225,-76.6286468505859
45004.45,-76.6370162963867
45005.675,-76.8577728271484
45006.9,-77.3427734375
45008.125,-77.9925003051758
45009.35,-78.6781845092773
45010.575,-79.2643585205078
45011.8,-79.741828918457
45013.025,-80.1933822631836
45014.25,-80.7645034790039
45015.475,-81.6450271606445
45016.7,-83.0958251953125
45017.925,-85.4104156494141
45019.15,-87.8604736328125
45020.375,-89.2259826660156
45021.6,-88.7100524902344
45022.825,-88.7100601196289
45024.05,-87.492561340332
45025.275,-86.650520324707
45026.5,-85.4756698608398
45027.725,-84.0942840576172
45028.95,-82.6970062255859
45030.175,-81.4243240356445
45031.4,-80.3723983764648
45032.625,-79.534538269043
45033.85,-78.8630752563477
45035.075,-78.2810897827148
45036.3,-77.7258605957031
45037.525,-77.1614303588867
45038.75,-76.6070404052734
45039.975,-76.0869293212891
45041.2,-75.6420822143555
45042.425,-75.3025894165039
45043.65,-75.0935516357422
45044.875,-75.0283279418945
45046.1,-75.0283355712891
45047.325,-75.1144638061523
45048.55,-75.3552932739258
45049.775,-75.7466430664063
45051,-76.2809753417969
45052.225,-76.9357147216797
45053.45,-77.6866226196289
45054.675,-78.4751586914063
45055.9,-79.2335968017578
45057.125,-79.8599090576172
45058.35,-80.280517578125
45059.575,-80.308952331543
45060.8,-79.9435424804688
45062.025,-79.9435424804688
45063.25,-78.746955871582
45064.475,-78.056266784668
45065.7,-77.3914947509766
45066.925,-76.7727127075195
45068.15,-76.2108001708984
45069.375,-75.6764755249023
45070.6,-75.1296081542969
45071.825,-74.5083236694336
45073.05,-73.7891998291016
45074.275,-72.9672241210938
45075.5,-72.0816955566406
45076.725,-71.1844635009766
